playerID,tmID,target_year,height,weight,is_guard,is_forward,is_center,college_score,has_college,coach_win_pct,coach_playoff_wins,team_win_pct,team_conf_rank,team_made_playoffs,won_rookie_of_the_year
youngta01w,ATL,9,74.0,166,0,1,0,1,1,0.5,0,0.5,6.0,0,0
zollsh01w,MIN,9,67.0,148,1,0,0,1,1,0.29410899679421193,0,0.29411764705882354,6.5,1,0
blackch01w,CON,10,77.0,188,0,0,1,1,1,0.622545967911922,17,0.6176470588235294,2.0,1,0
boddiwh01w,SAC,10,69.0,149,1,0,0,1,1,0.5441096454463905,2,0.5294117647058824,4.0,1,0
bonnede01w,PHO,10,76.0,136,1,0,0,1,1,0.47057439487073915,0,0.47058823529411764,6.5,1,0
cironkr01w,CON,10,68.0,150,1,0,0,1,1,0.622545967911922,17,0.6176470588235294,2.0,1,0
colemma01w,WAS,10,73.0,160,1,1,0,1,1,0.5,0,0.29411764705882354,6.0,1,0
davista02w,DET,10,71.0,0,1,0,0,1,1,0.6017672488174831,27,0.6470588235294118,1.0,1,0
ervinla01w,CON,10,76.0,171,0,1,0,1,1,0.622545967911922,17,0.6176470588235294,2.0,1,0
frazeme01w,SAS,10,75.0,191,0,1,0,1,1,0.4887199672181684,11,0.7058823529411765,1.0,1,0
holliqu01w,MIN,10,77.0,201,0,0,1,1,1,0.5,0,0.47058823529411764,6.5,1,0
januabr01w,IND,10,68.0,144,1,0,0,1,1,0.38461242605826107,1,0.5,4.0,1,0
jekaban01w,CON,10,69.0,180,1,0,0,0,0,0.622545967911922,17,0.6176470588235294,2.0,1,0
lehnish01w,ATL,10,69.0,147,1,0,0,1,1,0.11764359871768479,0,0.11764705882352941,7.0,1,0
mccanra01w,MIN,10,73.0,161,0,1,0,1,1,0.5,0,0.47058823529411764,6.5,1,0
mccouan01w,ATL,10,73.0,160,0,1,0,1,1,0.11764359871768479,0,0.11764705882352941,7.0,1,1
millebr01w,DET,10,76.0,0,0,0,1,1,1,0.6017672488174831,27,0.6470588235294118,1.0,1,0
montaan01w,MIN,10,73.0,190,0,1,0,1,1,0.5,0,0.47058823529411764,6.5,1,0
montgre01w,MIN,10,67.0,139,1,0,0,2,1,0.5,0,0.47058823529411764,6.5,1,0
nanch01w,CHI,10,78.0,204,0,0,1,0,0,0.35293079615305434,0,0.35294117647058826,5.0,1,0
parisco01w,SAC,10,76.0,250,0,0,1,1,1,0.5441096454463905,2,0.5294117647058824,4.0,1,0
tolivkr01w,CHI,10,67.0,130,1,0,0,1,1,0.35293079615305434,0,0.35294117647058826,5.0,1,0
vaughki01w,NYL,10,76.0,208,0,0,1,1,1,0.4870098246115285,6,0.5588235294117647,3.0,1,0
walkeas01w,SEA,10,73.0,200,0,1,1,1,1,0.47008145229527953,1,0.6470588235294118,2.0,1,0
wirthch01w,IND,10,73.0,185,0,1,0,1,1,0.38461242605826107,1,0.5,4.0,1,0
wisdoli01w,LAS,10,74.0,186,0,1,0,1,1,0.683483103288517,22,0.5882352941176471,3.0,1,0
zellosh01w,DET,10,70.0,155,1,0,0,1,1,0.6017672488174831,27,0.6470588235294118,1.0,1,0
